Ano,Código da Área,Área de Avaliação,Nome da IES,Categoria Administrativa,Modalidade de Ensino,Município do Curso,Estado,Concluintes Inscritos,Concluintes Participantes,Conceito Enade (Contínuo),Conceito Enade (Faixa)
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO,Privada sem fins lucrativos,Educação Presencial,Osório,RS,7,7,2.477743667597,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE PELOTAS,Pública Federal,Educação Presencial,Capão do Leão,RS,7,6,3.875073755829,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE PELOTAS,Pública Federal,Educação Presencial,Pelotas,RS,15,14,2.840267961825,3.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA,Especial,Educação Presencial,Serra Talhada,PE,28,26,1.305572719514,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE SALGADO DE OLIVEIRA,Privada sem fins lucrativos,Educação Presencial,São Gonçalo,RJ,1,1,0.0,0.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DE TAUBATÉ,Pública Municipal,Educação Presencial,Taubaté,SP,12,12,1.886501158938,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DE TAUBATÉ,Pública Municipal,Educação a Distância,Taubaté,SP,10,7,1.807033036375,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DE TAUBATÉ,Pública Municipal,Educação a Distância,Taubaté,SP,6,5,1.741711395596,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,Pública Estadual,Educação Presencial,Feira de Santana,BA,50,43,1.688921193553,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ANHANGUERA,Privada com fins lucrativos,Educação Presencial,Campo Grande,MS,10,10,3.082592202922,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ANHANGUERA,Privada com fins lucrativos,Educação a Distância,Campo Grande,MS,101,83,1.885044803095,2.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO DE ENSINO SUPERIOR DO VALE SÃO FRANCISCO,Especial,Educação Presencial,Belém do São Francisco,PE,22,20,1.663125182355,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DO BELO JARDIM,Especial,Educação Presencial,Belo Jardim,PE,70,65,1.434647830111,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE CIÊNCIAS APLICADAS DE LIMOEIRO,Especial,Educação Presencial,Limoeiro,PE,43,39,1.155115064836,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,Pública Estadual,Educação Presencial,Vitória da Conquista,BA,34,31,2.499804081014,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,Pública Estadual,Educação Presencial,Jequié,BA,26,26,3.215913581599,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,Pública Federal,Educação a Distância,Rio de Janeiro,RJ,38,25,3.096419709242,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,Pública Federal,Educação Presencial,Rio de Janeiro,RJ,13,13,4.114046745843,5.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,Pública Federal,Educação Presencial,Campo Grande,MS,18,14,3.271764133441,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,Pública Federal,Educação Presencial,Corumbá,MS,12,11,2.219320233806,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,Pública Federal,Educação Presencial,Três Lagoas,MS,6,5,3.538064086109,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,Pública Federal,Educação Presencial,Aquidauana,MS,6,5,1.424224917658,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,Pública Federal,Educação Presencial,Paranaíba,MS,16,14,1.710426168932,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,Pública Federal,Educação Presencial,Ponta Porã,MS,19,18,2.174030483381,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,Pública Federal,Educação a Distância,Campo Grande,MS,23,22,1.825318374468,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,Pública Federal,Educação Presencial,Porto Velho,RO,34,26,1.432567720243,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,Pública Federal,Educação Presencial,Ji-Paraná,RO,35,20,1.69132163122,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE  DE CIÊNCIAS E TECNOLOGIA PROFESSOR DIRSON MACIEL DE BARROS,Especial,Educação Presencial,Goiana,PE,17,16,1.013714829933,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE FORMAÇÃO DE PROFESSORES DE ARARIPINA,Especial,Educação Presencial,Araripina,PE,30,26,1.260631059774,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DE MATO GROSSO,Pública Estadual,Educação Presencial,Cáceres,MT,4,2,2.1905875262,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DE MATO GROSSO,Pública Estadual,Educação Presencial,Sinop,MT,10,6,1.570184653772,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DE MATO GROSSO,Pública Estadual,Educação Presencial,Barra do Bugres,MT,30,28,1.108038048257,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DE MATO GROSSO,Pública Estadual,Educação Presencial,Matupá,MT,23,20,1.669262985908,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DE MATO GROSSO,Pública Estadual,Educação Presencial,Rio Branco,MT,30,25,1.088974706872,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Pública Estadual,Educação Presencial,Ponta Grossa,PR,29,24,2.198319162817,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Pública Estadual,Educação a Distância,Ponta Grossa,PR,26,22,1.92069028694,2.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO,Privada sem fins lucrativos,Educação Presencial,Cachoeiro de Itapemirim,ES,29,28,1.878112159908,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE REGIONAL DO CARIRI,Pública Estadual,Educação Presencial,Juazeiro do Norte,CE,40,37,1.867727165883,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE REGIONAL DO CARIRI,Pública Estadual,Educação Presencial,Campos Sales,CE,59,56,0.954714398109,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE PARÁ DE MINAS,Privada sem fins lucrativos,Educação Presencial,Pará de Minas,MG,28,27,2.796980133565,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO PIAUÍ,Pública Estadual,Educação Presencial,Oeiras,PI,5,3,0.906584772968,1.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO PIAUÍ,Pública Estadual,Educação Presencial,Teresina,PI,37,21,1.81099667201,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO PIAUÍ,Pública Estadual,Educação Presencial,Teresina,PI,25,17,1.061974181783,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO PIAUÍ,Pública Estadual,Educação Presencial,Corrente,PI,12,11,0.326881429345,1.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO PIAUÍ,Pública Estadual,Educação Presencial,Canto do Buriti,PI,20,17,0.78140284549,1.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE RORAIMA,Pública Federal,Educação Presencial,Boa Vista,RR,4,0,0.0,0.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE RORAIMA,Pública Federal,Educação a Distância,Boa Vista,RR,9,0,0.0,0.0
2017,702,MATEMÁTICA (LICENCIATURA),Centro Universitário Estácio de São Paulo,Privada com fins lucrativos,Educação Presencial,São Paulo,SP,32,25,1.72280785233,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE INTERAÇÃO AMERICANA,Privada sem fins lucrativos,Educação Presencial,São Bernardo do Campo,SP,21,13,2.229675908207,3.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO TÉCNICO-EDUCACIONAL SUPERIOR DO OESTE PARANAENSE,Privada com fins lucrativos,Educação Presencial,Assis Chateaubriand,PR,20,20,1.857122735825,2.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO OESTE,Privada com fins lucrativos,Educação Presencial,Luziânia,GO,6,6,1.621199708193,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO TOCANTINS,Pública Estadual,Educação a Distância,Palmas,TO,5,4,0.759563249667,1.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO AMAPÁ,Pública Federal,Educação Presencial,Macapá,AP,43,31,1.624006398395,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE METROPOLITANA DE SANTOS,Privada sem fins lucrativos,Educação a Distância,Santos,SP,332,114,1.333982044467,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE METROPOLITANA DE SANTOS,Privada sem fins lucrativos,Educação Presencial,Santos,SP,11,7,1.295262940794,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DO SERTÃO DO PAJEÚ,Especial,Educação Presencial,Afogados da Ingazeira,PE,10,10,2.980757152162,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO,Pública Estadual,Educação Presencial,Campos dos Goytacazes,RJ,6,5,2.935539569117,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,Pública Estadual,Educação Presencial,Cassilândia,MS,7,6,1.836028372589,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,Pública Estadual,Educação Presencial,Nova Andradina,MS,16,14,2.220448513933,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,Pública Estadual,Educação Presencial,Dourados,MS,8,8,1.430586982484,2.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO,Privada sem fins lucrativos,Educação Presencial,Lorena,SP,13,12,0.999188398711,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIÃO DE ESCOLAS SUPERIORES DA FUNESO,Privada sem fins lucrativos,Educação Presencial,Olinda,PE,14,12,0.697496535247,1.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DE MINAS GERAIS,Pública Estadual,Educação Presencial,Carangola,MG,19,18,1.845777814642,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DE MINAS GERAIS,Pública Estadual,Educação Presencial,Passos,MG,24,20,2.57172535847,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DE MINAS GERAIS,Pública Estadual,Educação Presencial,Divinópolis,MG,9,8,2.974597817746,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DE MINAS GERAIS,Pública Estadual,Educação Presencial,Ibirité,MG,49,41,1.605010391352,2.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",Pública Federal,Educação Presencial,Mossoró,RN,8,6,1.669819684469,2.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",Pública Federal,Educação Presencial,Natal,RN,18,18,2.508741437751,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",Pública Federal,Educação Presencial,Santa Cruz,RN,17,16,3.207065938213,4.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",Pública Federal,Educação Presencial,Campos dos Goytacazes,RJ,14,14,3.65761026069,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO CENTRO OESTE,Pública Estadual,Educação Presencial,Guarapuava,PR,24,23,2.9400810607,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO CENTRO OESTE,Pública Estadual,Educação Presencial,Irati,PR,15,12,2.972690229253,4.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE GAMA E SOUZA,Privada sem fins lucrativos,Educação Presencial,Rio de Janeiro,RJ,12,7,1.12381885377,2.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO,Privada com fins lucrativos,Educação Presencial,Itu,SP,3,1,0.0,0.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",Pública Federal,Educação Presencial,Campina Grande,PB,19,17,2.351028992491,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",Pública Federal,Educação Presencial,Cajazeiras,PB,19,13,3.085742382366,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO PLANALTO CATARINENSE,Privada sem fins lucrativos,Educação Presencial,Lages,SC,13,13,2.575637414122,3.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR,Privada com fins lucrativos,Educação a Distância,Maringá,PR,119,109,2.381989790647,3.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE EDUCACIONAL DA LAPA,Privada com fins lucrativos,Educação a Distância,Tocantinópolis,TO,61,58,1.49620006551,2.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE,Privada sem fins lucrativos,Educação Presencial,Curitiba,PR,12,11,1.488784462695,2.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO,Privada com fins lucrativos,Educação a Distância,Ribeirão Preto,SP,21,18,3.088164746941,4.0
2017,702,MATEMÁTICA (LICENCIATURA),Centro Universitário de Adamantina,Especial,Educação Presencial,Adamantina,SP,17,14,2.604258691085,3.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADES INTEGRADAS DE FERNANDÓPOLIS,Privada sem fins lucrativos,Educação Presencial,Fernandópolis,SP,11,10,2.074480851819,3.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE RIBEIRÃO PIRES,Privada sem fins lucrativos,Educação Presencial,Ribeirão Pires,SP,1,1,0.0,0.0
2017,702,MATEMÁTICA (LICENCIATURA),Faculdade Projeção de Taguatinga Norte,Privada com fins lucrativos,Educação Presencial,Brasília,DF,21,18,1.972179374814,3.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE SUZANO,Privada sem fins lucrativos,Educação Presencial,Suzano,SP,1,1,0.0,0.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,31,28,1.535968386749,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADES DE DRACENA,Privada sem fins lucrativos,Educação Presencial,Dracena,SP,10,9,2.345063732822,3.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO DO NORTE,Privada com fins lucrativos,Educação Presencial,Manaus,AM,42,23,1.140098666957,2.0
2017,702,MATEMÁTICA (LICENCIATURA),ESCOLA SUPERIOR BATISTA DO AMAZONAS,Privada com fins lucrativos,Educação Presencial,Manaus,AM,27,26,0.739522211929,1.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE RIBEIRÃO PRETO,Privada com fins lucrativos,Educação Presencial,Ribeirão Preto,SP,2,2,1.208371679025,2.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,Privada com fins lucrativos,Educação a Distância,Indaial,SC,496,340,1.531074996369,2.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO INTERNACIONAL,Privada com fins lucrativos,Educação a Distância,Curitiba,PR,257,241,1.795799319525,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE ENSINO SUPERIOR DE SÃO MIGUEL DO IGUAÇU,Privada com fins lucrativos,Educação Presencial,São Miguel do Iguaçu,PR,5,5,1.609223317142,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE ANHANGUERA DE TAGUATINGA,Privada com fins lucrativos,Educação Presencial,Brasília,DF,1,0,0.0,0.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADES INTEGRADAS DO VALE DO RIBEIRA,Privada com fins lucrativos,Educação Presencial,Registro,SP,13,12,2.519338337945,3.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE ALFREDO NASSER,Privada sem fins lucrativos,Educação Presencial,Aparecida de Goiânia,GO,14,13,1.815063947441,2.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO UNICENTRO AGES,Privada com fins lucrativos,Educação Presencial,Paripiranga,BA,52,51,1.628351527695,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE INTEGRADA DA GRANDE FORTALEZA,Privada com fins lucrativos,Educação a Distância,Fortaleza,CE,13,6,2.204537692148,3.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO ESTÁCIO DE BRASÍLIA - ESTÁCIO BRASÍLIA,Privada com fins lucrativos,Educação Presencial,Brasília,DF,35,31,2.05463809123,3.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE MACHADO DE ASSIS,Privada sem fins lucrativos,Educação Presencial,Rio de Janeiro,RJ,5,3,1.030082709911,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE ADMINISTRAÇÃO E ARTES DE LIMEIRA,Privada com fins lucrativos,Educação Presencial,Limeira,SP,10,7,1.596028447938,2.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",Pública Federal,Educação Presencial,Fortaleza,CE,18,17,2.289634364228,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",Pública Federal,Educação Presencial,Juazeiro do Norte,CE,18,18,2.676058912257,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",Pública Federal,Educação Presencial,Cedro,CE,37,35,2.122819678698,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",Pública Federal,Educação a Distância,Fortaleza,CE,36,28,1.876814000572,2.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",Pública Federal,Educação Presencial,Canindé,CE,16,15,2.430078584179,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",Pública Federal,Educação Presencial,Crateús,CE,18,16,2.372746504567,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",Pública Federal,Educação Presencial,Vitória,ES,14,12,3.307313436043,4.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",Pública Federal,Educação Presencial,Cachoeiro de Itapemirim,ES,18,18,3.380163817391,4.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",Pública Federal,Educação Presencial,Pesqueira,PE,51,46,1.689872983444,2.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",Pública Federal,Educação a Distância,Recife,PE,107,82,1.365730160921,2.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",Pública Federal,Educação Presencial,São Paulo,SP,23,22,3.525268818262,4.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",Pública Federal,Educação Presencial,Guarulhos,SP,48,42,3.153337848163,4.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",Pública Federal,Educação Presencial,Birigui,SP,15,15,2.326538026801,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",Pública Federal,Educação Presencial,Bragança Paulista,SP,19,16,2.832536059828,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",Pública Federal,Educação Presencial,Caraguatatuba,SP,18,18,3.168900480716,4.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",Pública Federal,Educação Presencial,Araraquara,SP,11,10,2.597789885774,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",Pública Federal,Educação Presencial,Campos do Jordão,SP,13,12,3.016691791192,4.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",Pública Federal,Educação Presencial,Goiânia,GO,37,31,1.979121713659,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS",Pública Federal,Educação Presencial,Manaus,AM,15,14,2.210510492076,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",Pública Federal,Educação Presencial,Belém,PA,33,30,2.465010177443,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",Pública Federal,Educação Presencial,Teresina,PI,28,14,2.630514466973,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",Pública Federal,Educação Presencial,Floriano,PI,25,22,2.085341295992,3.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",Pública Federal,Educação Presencial,Piripiri,PI,23,16,1.780432505663,2.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",Pública Federal,Educação Presencial,Angical do Piauí,PI,28,24,1.621302247222,2.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",Pública Federal,Educação Presencial,Corrente,PI,28,26,1.164197839442,2.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",Pública Federal,Educação Presencial,Uruçuí,PI,9,8,1.087950313795,2.0
2017,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",Pública Federal,Educação Presencial,São Raimundo Nonato,PI,5,3,2.394457562973,3.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB,Privada sem fins lucrativos,Educação Presencial,São João da Boa Vista,SP,17,15,2.423166576558,3.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADES INTEGRADAS REGIONAIS DE AVARÉ,Pública Municipal,Educação Presencial,Avaré,SP,29,22,1.27286621703,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL,Privada com fins lucrativos,Educação Presencial,Cacoal,RO,12,7,0.644010740905,1.0
2017,702,MATEMÁTICA (LICENCIATURA),INSTITUTO SUPERIOR DE EDUCAÇÃO DE SÃO PAULO,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,8,8,2.286239119938,3.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE CIÊNCIAS GERENCIAIS DE MANHUAÇU,Privada com fins lucrativos,Educação Presencial,Manhuaçu,MG,4,3,0.93396192189,1.0
2017,702,MATEMÁTICA (LICENCIATURA),INSTITUTO SUPERIOR DE EDUCAÇÃO ELVIRA DAYRELL,Privada com fins lucrativos,Educação Presencial,Virginópolis,MG,15,14,1.1558276766,2.0
2017,702,MATEMÁTICA (LICENCIATURA),INSTITUTO SUPERIOR DE EDUCAÇÃO CAMPO LIMPO PAULISTA,Privada com fins lucrativos,Educação Presencial,Campo Limpo Paulista,SP,26,24,2.325836840285,3.0
